"IdVenta";"Metier";"Puerto.venta";"Trimestre";"Especie.comercial.Gen";"Especie.comercial";"Especie.comercial.ALFA3";"Especie.muestreada";"Especie.muestreada.ALFA3";"Peso";"TripSamp"
535797;"GNS_DEF_60-79_0_0";"Lekeitio";2;"Sargo mojarra";"Sargo mojarra";"CTB";"Sargo mojarra";"CTB";0,9;1
535797;"GNS_DEF_60-79_0_0";"Lekeitio";2;"Triglidos";"Bejel";"GUU";"Bejel";"GUU";1,1;1
535801;"GNS_DEF_60-79_0_0";"Pasaia";2;"Bonito Atlantico";"Bonito Atlantico";"BON";"Bonito Atlantico";"BON";9,44;1
535801;"GNS_DEF_60-79_0_0";"Pasaia";2;"Breca";"Breca";"PAC";"Breca";"PAC";0,72;1
535801;"GNS_DEF_60-79_0_0";"Pasaia";2;"Cabrilla";"Cabrilla";"CBR";"Cabrilla";"CBR";4,7;1
535801;"GNS_DEF_60-79_0_0";"Pasaia";2;"Lenguado";"Lenguado";"SOL";"Lenguado";"SOL";0,63;1
535801;"GNS_DEF_60-79_0_0";"Pasaia";2;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";22,591;1
535801;"GNS_DEF_60-79_0_0";"Pasaia";2;"Rascacios, Cabrachos (Scorpaena spp.)";"Cabracho";"RSE";"Cabracho";"RSE";0,074336283;1
535801;"GNS_DEF_60-79_0_0";"Pasaia";2;"Rascacios, Cabrachos (Scorpaena spp.)";"Cabracho";"RSE";"Escorpora - obispo";"SNQ";1,125663717;1
535801;"GNS_DEF_60-79_0_0";"Pasaia";2;"Sargo";"Sargo";"SWA";"Sargo breado";"SBZ";0,8;1
535801;"GNS_DEF_60-79_0_0";"Pasaia";2;"Triglidos";"Bejel";"GUU";"Arete oscuro ";"GUM";0,272680412;1
535801;"GNS_DEF_60-79_0_0";"Pasaia";2;"Triglidos";"Bejel";"GUU";"Bejel";"GUU";1,577319588;1
535801;"GNS_DEF_60-79_0_0";"Pasaia";2;"Verdel - Caballa";"Verdel - Caballa";"MAC";"Verdel - Caballa";"MAC";4,2;1
535801;"GNS_DEF_60-79_0_0";"Pasaia";2;"Verrugato de fango";"Verrugato de fango";"UCA";"Verrugato de fango";"UCA";1,5;1
535803;"GNS_DEF_60-79_0_0";"Pasaia";2;"Breca";"Breca";"PAC";"Breca";"PAC";8,3;1
535803;"GNS_DEF_60-79_0_0";"Pasaia";2;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";5,05;1
535803;"GNS_DEF_60-79_0_0";"Pasaia";2;"Sepias y chocos";"Sepia comun";"CTC";"Sepia comun";"CTC";0,9;1
535803;"GNS_DEF_60-79_0_0";"Pasaia";2;"Verrugato de fango";"Verrugato de fango";"UCA";"Verrugato de fango";"UCA";29,8;1
535804;"GNS_DEF_60-79_0_0";"Pasaia";2;"Breca";"Breca";"PAC";"Aligote";"SBA";2,9;1
535804;"GNS_DEF_60-79_0_0";"Pasaia";2;"Breca";"Breca";"PAC";"Breca";"PAC";2,36;1
535804;"GNS_DEF_60-79_0_0";"Pasaia";2;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";21,56;1
535804;"GNS_DEF_60-79_0_0";"Pasaia";2;"Fanecas spp";"Faneca comun";"BIB";"Faneca comun";"BIB";9,35;1
535804;"GNS_DEF_60-79_0_0";"Pasaia";2;"Lubina";"Lubina";"BSS";"Lubina";"BSS";1,4;1
535804;"GNS_DEF_60-79_0_0";"Pasaia";2;"Rascacios, Cabrachos (Scorpaena spp.)";"Cabracho";"RSE";"Cabracho";"RSE";1,7;1
535804;"GNS_DEF_60-79_0_0";"Pasaia";2;"Rascacios, Cabrachos (Scorpaena spp.)";"Cabracho";"RSE";"Cabrilla";"CBR";1,8;1
535804;"GNS_DEF_60-79_0_0";"Pasaia";2;"Rascacios, Cabrachos (Scorpaena spp.)";"Cabracho";"RSE";"Escorpora - obispo";"SNQ";2,2;1
535804;"GNS_DEF_60-79_0_0";"Pasaia";2;"Salmonete de roca";"Salmonete de roca";"MUR";"Salmonete de roca";"MUR";12,52;1
535804;"GNS_DEF_60-79_0_0";"Pasaia";2;"Salvario - Escorpion - Escarapote - Araña";"Salvario - Escorpion - Escarapote - Araña";"WEG";"Salvario - Escorpion - Escarapote - Araña";"WEG";11,8;1
535804;"GNS_DEF_60-79_0_0";"Pasaia";2;"Sargo";"Sargo";"SWA";"Sargo picudo";"SHR";4,17;1
535804;"GNS_DEF_60-79_0_0";"Pasaia";2;"Sepias y chocos";"Sepia comun";"CTC";"Sepia comun";"CTC";0,6;1
535804;"GNS_DEF_60-79_0_0";"Pasaia";2;"Verdel - Caballa";"Verdel - Caballa";"MAC";"Verdel - Caballa";"MAC";3;1
535804;"GNS_DEF_60-79_0_0";"Pasaia";2;"Verrugato de fango";"Verrugato de fango";"UCA";"Verrugato de fango";"UCA";19,3;1
535806;"PS_SPF_0_0_0";"Ondarroa";2;"Boga";"Boga";"BOG";"Boga";"BOG";32,8;1
535806;"PS_SPF_0_0_0";"Ondarroa";2;"Bonito Atlantico";"Bonito Atlantico";"BON";"Bonito Atlantico";"BON";7,7;1
535806;"PS_SPF_0_0_0";"Ondarroa";2;"Chicharro Blanco";"Chicharro Blanco";"HMM";"Chicharro Blanco";"HMM";1306;1
535806;"PS_SPF_0_0_0";"Ondarroa";2;"Chopa";"Chopa";"BRB";"Chopa";"BRB";69,9;1
535806;"PS_SPF_0_0_0";"Ondarroa";2;"Estornino del Atlantico";"Estornino del Atlantico";"VMA";"Estornino del Atlantico";"VMA";174,9;1
535806;"PS_SPF_0_0_0";"Ondarroa";2;"Oblada - colanegra - Buzten Baltza";"Oblada - colanegra - Buzten Baltza";"SBS";"Oblada - colanegra - Buzten Baltza";"SBS";8,7;1
535807;"PS_SPF_0_0_0";"Ondarroa";2;"Bonito Atlantico";"Bonito Atlantico";"BON";"Bonito Atlantico";"BON";62,2;1
535807;"PS_SPF_0_0_0";"Ondarroa";2;"Chicharro Blanco";"Chicharro Blanco";"HMM";"Chicharro Blanco";"HMM";2219,1;1
535807;"PS_SPF_0_0_0";"Ondarroa";2;"Chopa";"Chopa";"BRB";"Chopa";"BRB";23,1;1
535807;"PS_SPF_0_0_0";"Ondarroa";2;"Estornino del Atlantico";"Estornino del Atlantico";"VMA";"Estornino del Atlantico";"VMA";87,6;1
535849;"LLS_DEF_0_0_0";"Bermeo";2;"Besugo";"Besugo";"SBR";"Besugo";"SBR";16,6;1
535849;"LLS_DEF_0_0_0";"Bermeo";2;"Lirio - Bacaladilla";"Lirio - Bacaladilla";"WHB";"Lirio - Bacaladilla";"WHB";2,6;1
535849;"LLS_DEF_0_0_0";"Bermeo";2;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";359,252;1
535854;"OTB_DEF_>=70_0_0";"Ondarroa";2;"Brotola de fango (Phycis blennoides)";"Brotola de fango (Phycis blennoides)";"GFB";"Brotola de fango (Phycis blennoides)";"GFB";23,65;1
535854;"OTB_DEF_>=70_0_0";"Ondarroa";2;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";1450,8;1
535854;"OTB_DEF_>=70_0_0";"Ondarroa";2;"Fanecas spp";"Faneca comun";"BIB";"Faneca comun";"BIB";289,08;1
535854;"OTB_DEF_>=70_0_0";"Ondarroa";2;"Gallos - ollarra";"Gallo boscii";"LDB";"Gallo boscii";"LDB";280,537744017;1
535854;"OTB_DEF_>=70_0_0";"Ondarroa";2;"Gallos - ollarra";"Gallo whiffiagonis";"MEG";"Gallo whiffiagonis";"MEG";1653,53825601;1
535854;"OTB_DEF_>=70_0_0";"Ondarroa";2;"Lenguado";"Lenguado";"SOL";"Lenguado";"SOL";4,41;1
535854;"OTB_DEF_>=70_0_0";"Ondarroa";2;"Lirio - Bacaladilla";"Lirio - Bacaladilla";"WHB";"Lirio - Bacaladilla";"WHB";388,8;1
535854;"OTB_DEF_>=70_0_0";"Ondarroa";2;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";447,6324;1
535854;"OTB_DEF_>=70_0_0";"Ondarroa";2;"Pintarroja";"Pintarroja";"SYC";"Pintarroja";"SYC";538,2;1
535854;"OTB_DEF_>=70_0_0";"Ondarroa";2;"Potas Ommastrephidae nep";"Pota voladora";"SQM";"Pota voladora";"SQM";881,6;1
535854;"OTB_DEF_>=70_0_0";"Ondarroa";2;"Rapes Lophius";"Rape blanco";"MON";"Rape blanco";"MON";126,72;1
535854;"OTB_DEF_>=70_0_0";"Ondarroa";2;"Rapes Lophius";"Rape negro";"ANK";"Rape negro";"ANK";671,64;1
535854;"OTB_DEF_>=70_0_0";"Ondarroa";2;"Rayas spp";"Raya de clavos";"RJC";"Raya de clavos";"RJC";23,36431355;1
535854;"OTB_DEF_>=70_0_0";"Ondarroa";2;"Rayas spp";"Raya santiaguesa";"RJN";"Raya santiaguesa";"RJN";323,1;1
535854;"OTB_DEF_>=70_0_0";"Ondarroa";2;"Salmonete de roca";"Salmonete de roca";"MUR";"Salmonete de roca";"MUR";54,3;1
535854;"OTB_DEF_>=70_0_0";"Ondarroa";2;"Triglidos";"Triglidos";"GUX";"Bejel";"GUU";75,413946367;1
535854;"OTB_DEF_>=70_0_0";"Ondarroa";2;"Triglidos";"Triglidos";"GUX";"Perlon";"GUG";83,8;1
535854;"OTB_DEF_>=70_0_0";"Ondarroa";2;"Verdel - Caballa";"Verdel - Caballa";"MAC";"Verdel - Caballa";"MAC";22,5;1
535880;"LHP_LPF_0_0_0";"Ondarroa";2;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";11944;1
535882;"LHP_LPF_0_0_0";"Ondarroa";2;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";12961;1
535892;"LTL_LPF_0_0_0";"Bermeo";2;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";7811;1
535892;"LTL_LPF_0_0_0";"Bermeo";2;"Patudo";"Patudo";"BET";"Patudo";"BET";61,19825554;1
535893;"LTL_LPF_0_0_0";"Bermeo";2;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";4520;1
535893;"LTL_LPF_0_0_0";"Bermeo";2;"Patudo";"Patudo";"BET";"Patudo";"BET";55;1
535894;"LTL_LPF_0_0_0";"Bermeo";2;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";3075;1
535896;"LTL_LPF_0_0_0";"Bermeo";2;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";3802;1
535896;"LTL_LPF_0_0_0";"Bermeo";2;"Patudo";"Patudo";"BET";"Patudo";"BET";103;1
535911;"LTL_LPF_0_0_0";"Ondarroa";2;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";3938;1
535913;"LTL_LPF_0_0_0";"Pasaia";2;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";1950,3;1
535914;"LTL_LPF_0_0_0";"Pasaia";2;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";6529,8;1
535914;"LTL_LPF_0_0_0";"Pasaia";2;"Patudo";"Patudo";"BET";"Patudo";"BET";105,8;1
535915;"LTL_LPF_0_0_0";"Pasaia";2;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";6599,2;1
535916;"LTL_LPF_0_0_0";"Pasaia";2;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";4096,4;1
535917;"PS_SPF_0_0_0";"Ondarroa";2;"Chicharro Blanco";"Chicharro Blanco";"HMM";"Chicharro Blanco";"HMM";392;1
535917;"PS_SPF_0_0_0";"Ondarroa";2;"Chopa";"Chopa";"BRB";"Chopa";"BRB";7,162811209;1
535917;"PS_SPF_0_0_0";"Ondarroa";2;"Estornino del Atlantico";"Estornino del Atlantico";"VMA";"Estornino del Atlantico";"VMA";613;1
535917;"PS_SPF_0_0_0";"Ondarroa";2;"Sargo";"Sargo";"SWA";"Sargo";"SWA";28,9;1
535945;"LTL_LPF_0_0_0";"Ondarroa";3;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";2853;1
535945;"LTL_LPF_0_0_0";"Ondarroa";3;"Patudo";"Patudo";"BET";"Patudo";"BET";25;1
535947;"PS_SPF_0_0_0";"Ondarroa";3;"Bonito Atlantico";"Bonito Atlantico";"BON";"Bonito Atlantico";"BON";2,920456643;1
535947;"PS_SPF_0_0_0";"Ondarroa";3;"Chicharro Blanco";"Chicharro Blanco";"HMM";"Chicharro Blanco";"HMM";104,4;1
535947;"PS_SPF_0_0_0";"Ondarroa";3;"Chopa";"Chopa";"BRB";"Chopa";"BRB";4,680226293;1
535947;"PS_SPF_0_0_0";"Ondarroa";3;"Estornino del Atlantico";"Estornino del Atlantico";"VMA";"Estornino del Atlantico";"VMA";3239,5;1
535947;"PS_SPF_0_0_0";"Ondarroa";3;"Oblada - colanegra - Buzten Baltza";"Oblada - colanegra - Buzten Baltza";"SBS";"Oblada - colanegra - Buzten Baltza";"SBS";22,1;1
535947;"PS_SPF_0_0_0";"Ondarroa";3;"Verdel - Caballa";"Verdel - Caballa";"MAC";"Verdel - Caballa";"MAC";7,2;1
535951;"LHP_LPF_0_0_0";"Hondarribia";2;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";13025;1
535952;"LHP_LPF_0_0_0";"Hondarribia";2;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";12279;1
535953;"LHP_LPF_0_0_0";"Hondarribia";2;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";11454;1
535953;"LHP_LPF_0_0_0";"Hondarribia";2;"Patudo";"Patudo";"BET";"Patudo";"BET";48,5;1
535954;"LHP_LPF_0_0_0";"Hondarribia";2;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";9576;1
535955;"LHP_LPF_0_0_0";"Hondarribia";2;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";10899;1
535955;"LHP_LPF_0_0_0";"Hondarribia";2;"Patudo";"Patudo";"BET";"Patudo";"BET";115,57023929;1
535993;"LHP_LPF_0_0_0";"Getaria";3;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";1075;1
535994;"LHP_LPF_0_0_0";"Getaria";3;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";11255,5;1
536002;"LHP_LPF_0_0_0";"Hondarribia";2;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";13696;1
536002;"LHP_LPF_0_0_0";"Hondarribia";2;"Patudo";"Patudo";"BET";"Patudo";"BET";32;1
536003;"LHP_LPF_0_0_0";"Hondarribia";2;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";14775,5;1
536003;"LHP_LPF_0_0_0";"Hondarribia";2;"Patudo";"Patudo";"BET";"Patudo";"BET";39;1
536004;"LTL_LPF_0_0_0";"Hondarribia";2;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";5950;1
536005;"LHP_LPF_0_0_0";"Hondarribia";2;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";8529;1
536006;"LHP_LPF_0_0_0";"Hondarribia";2;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";8419;1
536007;"LHP_LPF_0_0_0";"Hondarribia";2;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";12109;1
536008;"LHP_LPF_0_0_0";"Hondarribia";2;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";15532;1
536009;"LHP_LPF_0_0_0";"Hondarribia";2;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";8097;1
536010;"LHP_LPF_0_0_0";"Hondarribia";2;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";5967;1
536011;"LHP_LPF_0_0_0";"Hondarribia";2;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";12249;1
536012;"LHP_LPF_0_0_0";"Hondarribia";2;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";12252;1
536012;"LHP_LPF_0_0_0";"Hondarribia";2;"Patudo";"Patudo";"BET";"Patudo";"BET";27,5;1
536013;"LHP_LPF_0_0_0";"Hondarribia";2;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";5270;1
536014;"LHP_LPF_0_0_0";"Hondarribia";3;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";9471;1
536015;"LHP_LPF_0_0_0";"Hondarribia";3;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";19432;1
536022;"LHP_LPF_0_0_0";"Hondarribia";3;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";8614;1
536022;"LHP_LPF_0_0_0";"Hondarribia";3;"Patudo";"Patudo";"BET";"Patudo";"BET";32,5;1
536023;"LHP_LPF_0_0_0";"Ondarroa";3;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";24762,58053339;1
536023;"LHP_LPF_0_0_0";"Ondarroa";3;"Patudo";"Patudo";"BET";"Patudo";"BET";84,42549594;1
536024;"LTL_LPF_0_0_0";"Hondarribia";3;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";3179;1
536024;"LTL_LPF_0_0_0";"Hondarribia";3;"Patudo";"Patudo";"BET";"Patudo";"BET";88,19300184;1
536030;"LHP_LPF_0_0_0";"Ondarroa";3;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";18812;1
536031;"GNS_DEF_60-79_0_0";"Lekeitio";3;"Desconocido";"Desconocido";"ZZZ";"Bejel";"GUU";8,204877298;1
536031;"GNS_DEF_60-79_0_0";"Lekeitio";3;"Desconocido";"Desconocido";"ZZZ";"Chopa";"BRB";1,579319294;1
536031;"GNS_DEF_60-79_0_0";"Lekeitio";3;"Desconocido";"Desconocido";"ZZZ";"Faneca comun";"BIB";4,18;1
536031;"GNS_DEF_60-79_0_0";"Lekeitio";3;"Desconocido";"Desconocido";"ZZZ";"Gallo whiffiagonis";"MEG";0,636;1
536031;"GNS_DEF_60-79_0_0";"Lekeitio";3;"Desconocido";"Desconocido";"ZZZ";"Rape negro";"ANK";4,56;1
536031;"GNS_DEF_60-79_0_0";"Lekeitio";3;"Lenguado";"Lenguado";"SOL";"Lenguado";"SOL";2,1;1
536031;"GNS_DEF_60-79_0_0";"Lekeitio";3;"Rapes Lophius";"Rape blanco";"MON";"Rape blanco";"MON";12;1
536036;"PS_SPF_0_0_0";"Ondarroa";3;"Anchoa - Boqueron";"Anchoa - Boqueron";"ANE";"Anchoa - Boqueron";"ANE";4741;1
536036;"PS_SPF_0_0_0";"Ondarroa";3;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";11,4;1
536036;"PS_SPF_0_0_0";"Ondarroa";3;"Estornino del Atlantico";"Estornino del Atlantico";"VMA";"Estornino del Atlantico";"VMA";414;1
536036;"PS_SPF_0_0_0";"Ondarroa";3;"Salvario - Escorpion - Escarapote - Araña";"Salvario - Escorpion - Escarapote - Araña";"WEG";"Salvario - Escorpion - Escarapote - Araña";"WEG";27,8;1
536037;"PS_SPF_0_0_0";"Ondarroa";3;"Anchoa - Boqueron";"Anchoa - Boqueron";"ANE";"Anchoa - Boqueron";"ANE";3083;1
536037;"PS_SPF_0_0_0";"Ondarroa";3;"Estornino del Atlantico";"Estornino del Atlantico";"VMA";"Estornino del Atlantico";"VMA";90,6;1
536037;"PS_SPF_0_0_0";"Ondarroa";3;"Salvario - Escorpion - Escarapote - Araña";"Salvario - Escorpion - Escarapote - Araña";"WEG";"Salvario - Escorpion - Escarapote - Araña";"WEG";57,6;1
536044;"GNS_DEF_60-79_0_0";"Lekeitio";2;"Fanecas spp";"Faneca comun";"BIB";"Faneca comun";"BIB";1,54;1
536044;"GNS_DEF_60-79_0_0";"Lekeitio";2;"Gallos - ollarra";"Gallo whiffiagonis";"MEG";"Gallo whiffiagonis";"MEG";0,855931509;1
536044;"GNS_DEF_60-79_0_0";"Lekeitio";2;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";1,8183;1
536044;"GNS_DEF_60-79_0_0";"Lekeitio";2;"Pez de San Pedro";"Pez de San Pedro";"JOD";"Pez de San Pedro";"JOD";1,001677739;1
536044;"GNS_DEF_60-79_0_0";"Lekeitio";2;"Rapes Lophius";"Rape blanco";"MON";"Rape blanco";"MON";4,56;1
536044;"GNS_DEF_60-79_0_0";"Lekeitio";2;"Salmonete de roca";"Salmonete de roca";"MUR";"Salmonete de roca";"MUR";0,30201892;1
536044;"GNS_DEF_60-79_0_0";"Lekeitio";2;"Triglidos";"Bejel";"GUU";"Bejel";"GUU";3,221330386;1
536045;"GNS_DEF_60-79_0_0";"Lekeitio";3;"Desconocido";"Desconocido";"ZZZ";"Chicharro Negro";"HOM";0,8;1
536045;"GNS_DEF_60-79_0_0";"Lekeitio";3;"Desconocido";"Desconocido";"ZZZ";"Merluza europea";"HKE";5,3998;1
536045;"GNS_DEF_60-79_0_0";"Lekeitio";3;"Desconocido";"Desconocido";"ZZZ";"Rape blanco";"MON";9,6;1
536045;"GNS_DEF_60-79_0_0";"Lekeitio";3;"Fanecas spp";"Faneca comun";"BIB";"Faneca comun";"BIB";38,5;1
536045;"GNS_DEF_60-79_0_0";"Lekeitio";3;"Salmonetes (Mullus spp)";"Salmonetes (Mullus spp)";"MUX";"Salmonete de roca";"MUR";33;1
536070;"LTL_LPF_0_0_0";"Pasaia";3;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";1665;1
536072;"LTL_LPF_0_0_0";"Pasaia";3;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";10773,74687535;1
536072;"LTL_LPF_0_0_0";"Pasaia";3;"Patudo";"Patudo";"BET";"Patudo";"BET";56;1
536074;"LTL_LPF_0_0_0";"Pasaia";3;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";1511,6373421;1
536076;"LTL_LPF_0_0_0";"Pasaia";3;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";1649,4335266;1
536077;"LTL_LPF_0_0_0";"Pasaia";3;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";804,6909196;1
536078;"LTL_LPF_0_0_0";"Pasaia";3;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";918;1
536134;"LTL_LPF_0_0_0";"Ondarroa";3;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";2693;1
536135;"LTL_LPF_0_0_0";"Pasaia";3;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";894;1
536138;"PS_SPF_0_0_0";"Ondarroa";3;"Bonito Atlantico";"Bonito Atlantico";"BON";"Bonito Atlantico";"BON";85,2;1
536138;"PS_SPF_0_0_0";"Ondarroa";3;"Chicharro Blanco";"Chicharro Blanco";"HMM";"Chicharro Blanco";"HMM";192,6;1
536138;"PS_SPF_0_0_0";"Ondarroa";3;"Chopa";"Chopa";"BRB";"Chopa";"BRB";29,262503223;1
536138;"PS_SPF_0_0_0";"Ondarroa";3;"Estornino del Atlantico";"Estornino del Atlantico";"VMA";"Estornino del Atlantico";"VMA";27,11790356;1
536138;"PS_SPF_0_0_0";"Ondarroa";3;"Lubina";"Lubina";"BSS";"Lubina";"BSS";5,398902916;1
536138;"PS_SPF_0_0_0";"Ondarroa";3;"Oblada - colanegra - Buzten Baltza";"Oblada - colanegra - Buzten Baltza";"SBS";"Oblada - colanegra - Buzten Baltza";"SBS";20,3;1
536148;"GNS_DEF_60-79_0_0";"Lekeitio";3;"Desconocido";"Desconocido";"ZZZ";"Cabrilla";"CBR";4;1
536148;"GNS_DEF_60-79_0_0";"Lekeitio";3;"Desconocido";"Desconocido";"ZZZ";"Chicharro Negro";"HOM";20;1
536148;"GNS_DEF_60-79_0_0";"Lekeitio";3;"Desconocido";"Desconocido";"ZZZ";"Verrugato de fango";"UCA";2,017424;1
536148;"GNS_DEF_60-79_0_0";"Lekeitio";3;"Fanecas spp";"Faneca comun";"BIB";"Faneca comun";"BIB";31,9;1
536148;"GNS_DEF_60-79_0_0";"Lekeitio";3;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";34,162;1
536148;"GNS_DEF_60-79_0_0";"Lekeitio";3;"Salmonetes (Mullus spp)";"Salmonetes (Mullus spp)";"MUX";"Salmonete de roca";"MUR";57;1
536150;"LTL_LPF_0_0_0";"Bermeo";3;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";20400,37576555;1
536150;"LTL_LPF_0_0_0";"Bermeo";3;"Patudo";"Patudo";"BET";"Patudo";"BET";213,43627138;1
536151;"GNS_DEF_60-79_0_0";"Lekeitio";3;"Escorpora - obispo";"Escorpora - obispo";"SNQ";"Escorpora - obispo";"SNQ";1,634256338;1
536151;"GNS_DEF_60-79_0_0";"Lekeitio";3;"Rapes Lophius";"Rape blanco";"MON";"Rape blanco";"MON";79,44;1
536151;"GNS_DEF_60-79_0_0";"Lekeitio";3;"Rascacios, Cabrachos (Scorpaena spp.)";"Cabracho";"RSE";"Cabracho";"RSE";1,8;1
536151;"GNS_DEF_60-79_0_0";"Lekeitio";3;"Rascacios, Cabrachos (Scorpaena spp.)";"Rascacio";"BBS";"Rascacio";"BBS";18;1
536152;"LLS_DEF_0_0_0";"Bermeo";3;"Besugo";"Besugo";"SBR";"Besugo";"SBR";26,247655111;1
536152;"LLS_DEF_0_0_0";"Bermeo";3;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";724,7854;1
536152;"LLS_DEF_0_0_0";"Bermeo";3;"Triglidos";"Triglidos";"GUX";"Garneo";"GUN";3,072623699;1
536164;"LHP_LPF_0_0_0";"Getaria";3;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";35907;1
536164;"LHP_LPF_0_0_0";"Getaria";3;"Patudo";"Patudo";"BET";"Patudo";"BET";50,5;1
536205;"LHP_LPF_0_0_0";"Getaria";3;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";45006,5;1
536205;"LHP_LPF_0_0_0";"Getaria";3;"Patudo";"Patudo";"BET";"Patudo";"BET";48,5;1
536213;"LHP_LPF_0_0_0";"Hondarribia";3;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";12457;1
536213;"LHP_LPF_0_0_0";"Hondarribia";3;"Desconocido";"Desconocido";"ZZZ";"Bonito del Norte";"ALB";8840;1
536214;"LHP_LPF_0_0_0";"Hondarribia";3;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";16653;1
536214;"LHP_LPF_0_0_0";"Hondarribia";3;"Desconocido";"Desconocido";"ZZZ";"Bonito del Norte";"ALB";16884;1
536214;"LHP_LPF_0_0_0";"Hondarribia";3;"Patudo";"Patudo";"BET";"Patudo";"BET";77,5;1
536215;"LHP_LPF_0_0_0";"Hondarribia";3;"Bonito del Norte";"Bonito del Norte";"ALB";"Bonito del Norte";"ALB";8824;1
536215;"LHP_LPF_0_0_0";"Hondarribia";3;"Desconocido";"Desconocido";"ZZZ";"Bonito del Norte";"ALB";17515;1
